2025-05-21 18:55:46,159 - INFO - Fetched 10 articles from GNewsAPI
2025-05-21 18:55:46,160 - INFO - Fetching RSS feed from: https://news.google.com/rss/search?q=holiday&hl=en&gl=us&ceid=us:en
2025-05-21 18:55:47,529 - INFO - Found 102 articles from RSS feed
2025-05-21 18:55:47,531 - INFO - Fetched 102 articles from RSS feed
2025-05-21 18:55:47,532 - INFO - Total articles fetched from all sources: 211
2025-05-21 18:59:38,062 - INFO - Watching for file changes with StatReloader
2025-05-21 18:59:44,448 - INFO - Initializing SentenceTransformer model...
2025-05-21 18:59:44,449 - INFO - Use pytorch device_name: cpu
2025-05-21 18:59:44,450 - INFO - Load pretrained SentenceTransformer: all-MiniLM-L6-v2
2025-05-21 18:59:46,734 - INFO - SentenceTransformer model initialized successfully
2025-05-21 18:59:57,605 - INFO - Watching for file changes with StatReloader
2025-05-21 19:00:04,375 - INFO - Initializing SentenceTransformer model...
2025-05-21 19:00:04,376 - INFO - Use pytorch device_name: cpu
2025-05-21 19:00:04,376 - INFO - Load pretrained SentenceTransformer: all-MiniLM-L6-v2
2025-05-21 19:00:07,380 - INFO - SentenceTransformer model initialized successfully
2025-05-21 19:09:24,381 - INFO - Watching for file changes with StatReloader
2025-05-21 19:09:31,634 - INFO - Initializing SentenceTransformer model...
2025-05-21 19:09:31,636 - INFO - Use pytorch device_name: cpu
2025-05-21 19:09:31,636 - INFO - Load pretrained SentenceTransformer: all-MiniLM-L6-v2
2025-05-21 19:09:34,148 - INFO - SentenceTransformer model initialized successfully
2025-05-21 19:09:43,389 - INFO - Watching for file changes with StatReloader
2025-05-21 19:09:53,999 - INFO - Initializing SentenceTransformer model...
2025-05-21 19:09:54,001 - INFO - Use pytorch device_name: cpu
2025-05-21 19:09:54,001 - INFO - Load pretrained SentenceTransformer: all-MiniLM-L6-v2
2025-05-21 19:09:57,209 - INFO - SentenceTransformer model initialized successfully
2025-05-21 19:10:11,856 - INFO - Watching for file changes with StatReloader
2025-05-21 19:10:18,546 - INFO - Initializing SentenceTransformer model...
2025-05-21 19:10:18,548 - INFO - Use pytorch device_name: cpu
